paper_id,doi,review_status,publication_grade,source_reviewed,public_v1_included,exclusion_reason,database_audit_records,activity_records,mechanism_claims,database_final_exists,activity_final_exists,mechanism_final_exists,review_report_exists
doi__10.3390_microorganisms12010177,10.3390/microorganisms12010177,accepted_with_cautions,True,True,True,,25,68,3,True,True,True,True
doi__10.3390_microorganisms12122648,,accepted_with_cautions,True,True,True,,26,15,3,True,True,True,True
doi__10.3390_microorganisms13051091,,accepted_with_cautions,True,True,True,,53,16,3,True,True,True,True
doi__10.3390_microorganisms13061381,,accepted_with_cautions,True,True,True,,37,17,3,True,True,True,True
doi__10.3390_microorganisms6040106,,accepted_with_cautions,True,True,True,,38,16,3,True,True,True,True
doi__10.3390_microorganisms8040582,10.3390/microorganisms8040582,accepted_with_cautions,True,True,True,,50,32,3,True,True,True,True
doi__10.3390_microorganisms8050626,,accepted_with_cautions,True,True,True,,372,428,4,True,True,True,True
doi__10.3390_microorganisms8050758,,accepted_with_cautions,True,True,True,,33,46,3,True,True,True,True
doi__10.3390_microorganisms8060867,10.3390/microorganisms8060867,accepted_with_cautions,True,True,True,,240,140,4,True,True,True,True
doi__10.3390_microorganisms8101627,,accepted_with_cautions,True,True,True,,44,70,5,True,True,True,True
doi__10.3390_microorganisms9020222,10.3390/microorganisms9020222,accepted_with_cautions,True,True,True,,26,12,4,True,True,True,True
doi__10.3390_molecules18010859,,accepted_with_cautions,True,True,True,,364,121,3,True,True,True,True
doi__10.3390_molecules18067058,,accepted_with_cautions,True,True,True,,13,15,1,True,True,True,True
doi__10.3390_molecules190810803,,accepted_with_cautions,True,True,True,,97,49,3,True,True,True,True
doi__10.3390_molecules20022775,10.3390/molecules20022775,accepted_with_cautions,True,True,True,,10,20,3,True,True,True,True
doi__10.3390_molecules20033972,,accepted_with_cautions,True,True,True,,6,26,3,True,True,True,True
doi__10.3390_molecules200916278,,accepted_with_cautions,True,True,True,,19,9,2,True,True,True,True
doi__10.3390_molecules21020225,10.3390/molecules21020225,accepted_with_cautions,True,True,True,,29,32,3,True,True,True,True
doi__10.3390_molecules21040512,,accepted_with_cautions,True,True,True,,29,8,3,True,True,True,True
doi__10.3390_molecules21091223,,accepted_with_cautions,True,True,True,,15,21,3,True,True,True,True
doi__10.3390_molecules21111429,,accepted_with_cautions,True,True,True,,47,18,2,True,True,True,True
doi__10.3390_molecules21121667,10.3390/molecules21121667,accepted_with_cautions,True,True,True,,79,30,3,True,True,True,True
doi__10.3390_molecules22030452,,accepted_with_cautions,True,True,True,,82,48,3,True,True,True,True
doi__10.3390_molecules22060682,,accepted_with_cautions,True,True,True,,48,20,3,True,True,True,True
doi__10.3390_molecules22060957,,accepted_with_cautions,True,True,True,,9,22,4,True,True,True,True
doi__10.3390_molecules22071054,,accepted_with_cautions,True,True,True,,138,51,2,True,True,True,True
doi__10.3390_molecules22091428,,accepted_with_cautions,True,True,True,,42,46,4,True,True,True,True
doi__10.3390_molecules22101641,10.3390/molecules22101641,accepted_with_cautions,True,True,True,,30,72,3,True,True,True,True
doi__10.3390_molecules22101805,,accepted_with_cautions,True,True,True,,57,27,4,True,True,True,True
doi__10.3390_molecules22111896,10.3390/molecules22111896,accepted_with_cautions,True,True,True,,47,43,5,True,True,True,True
doi__10.3390_molecules22122173,,accepted_with_cautions,True,True,True,,94,56,3,True,True,True,True
doi__10.3390_molecules23010214,,accepted_with_cautions,True,True,True,,12,8,3,True,True,True,True
doi__10.3390_molecules23020329,,accepted_with_cautions,True,True,True,,107,51,4,True,True,True,True
doi__10.3390_molecules23020394,,accepted_with_cautions,True,True,True,,24,18,1,True,True,True,True
doi__10.3390_molecules23040801,,accepted_with_cautions,True,True,True,,8,3,3,True,True,True,True
doi__10.3390_molecules23040952,,accepted_with_cautions,True,True,True,,13,5,3,True,True,True,True
doi__10.3390_molecules23051220,10.3390/molecules23051220,accepted_with_cautions,True,True,True,,46,48,5,True,True,True,True
doi__10.3390_molecules23061491,,accepted_with_cautions,True,True,True,,36,16,2,True,True,True,True
doi__10.3390_molecules23071603,,accepted_with_cautions,True,True,True,,96,101,3,True,True,True,True
doi__10.3390_molecules23082026,,accepted_with_cautions,True,True,True,,32,8,4,True,True,True,True
doi__10.3390_molecules23092179,,accepted_with_cautions,True,True,True,,6,8,5,True,True,True,True
doi__10.3390_molecules23092245,,accepted_with_cautions,True,True,True,,10,94,3,True,True,True,True
doi__10.3390_molecules23092246,,accepted_with_cautions,True,True,True,,69,17,3,True,True,True,True
doi__10.3390_molecules23102722,,accepted_with_cautions,True,True,True,,217,43,2,True,True,True,True
doi__10.3390_molecules23112785,10.3390/molecules23112785,accepted_with_cautions,True,True,True,,35,19,3,True,True,True,True
doi__10.3390_molecules23112943,,accepted_with_cautions,True,True,True,,76,18,3,True,True,True,True
doi__10.3390_molecules23113003,10.3390/molecules23113003,accepted_with_cautions,True,True,True,,33,22,3,True,True,True,True
doi__10.3390_molecules23123314,,accepted_with_cautions,True,True,True,,25,15,2,True,True,True,True
doi__10.3390_molecules24061121,,accepted_with_cautions,True,True,True,,289,178,4,True,True,True,True
doi__10.3390_molecules24061134,,accepted_with_cautions,True,True,True,,63,76,4,True,True,True,True
doi__10.3390_molecules24112077,,accepted_with_cautions,True,True,True,,22,9,4,True,True,True,True
doi__10.3390_molecules24162974,,accepted_with_cautions,True,True,True,,46,60,3,True,True,True,True
doi__10.3390_molecules24162987,,accepted_with_cautions,True,True,True,,79,42,1,True,True,True,True
doi__10.3390_molecules24224173,,accepted_with_cautions,True,True,True,,216,112,3,True,True,True,True
doi__10.3390_molecules24244560,,accepted_with_cautions,True,True,True,,92,34,4,True,True,True,True
doi__10.3390_molecules24244571,,accepted_with_cautions,True,True,True,,420,185,3,True,True,True,True
doi__10.3390_molecules25020257,,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,446,568,2,True,True,True,True
doi__10.3390_molecules25030485,,accepted_with_cautions,True,True,True,,26,21,3,True,True,True,True
doi__10.3390_molecules25092027,,accepted_with_cautions,True,True,True,,24,38,4,True,True,True,True
doi__10.3390_molecules25163676,,accepted_with_cautions,True,True,True,,424,304,3,True,True,True,True
doi__10.3390_molecules25215035,,accepted_with_cautions,True,True,True,,14,14,2,True,True,True,True
doi__10.3390_molecules26010165,,accepted_with_cautions,True,True,True,,19,13,4,True,True,True,True
doi__10.3390_molecules26020444,,accepted_with_cautions,True,True,True,,211,70,2,True,True,True,True
doi__10.3390_molecules26071954,,accepted_with_cautions,True,True,True,,335,626,3,True,True,True,True
doi__10.3390_molecules26072059,10.3390/molecules26072059,accepted_with_cautions,True,True,True,,3,10,4,True,True,True,True
doi__10.3390_molecules26123624,,accepted_with_cautions,True,True,True,,7,5,3,True,True,True,True
doi__10.3390_molecules26154654,,accepted_with_cautions,True,True,True,,83,402,4,True,True,True,True
doi__10.3390_molecules26195767,10.3390/molecules26195767,accepted_with_cautions,True,True,True,,3,8,2,True,True,True,True
doi__10.3390_molecules26195872,,accepted_with_cautions,True,True,True,,125,56,4,True,True,True,True
doi__10.3390_molecules26237275,10.3390/molecules26237275,accepted_with_cautions,True,True,True,,3,9,2,True,True,True,True
doi__10.3390_molecules27020561,,accepted_with_cautions,True,True,True,,119,42,4,True,True,True,True
doi__10.3390_molecules27113552,,accepted_with_cautions,True,True,True,,9,12,3,True,True,True,True
doi__10.3390_molecules27113554,,accepted_with_cautions,True,True,True,,77,42,3,True,True,True,True
doi__10.3390_molecules27238452,,accepted_with_cautions,True,True,True,,61,59,5,True,True,True,True
doi__10.3390_molecules28041993,10.3390/molecules28041993,accepted_with_cautions,True,True,True,,121,63,2,True,True,True,True
doi__10.3390_molecules28124779,,accepted_with_cautions,True,True,True,,14,9,2,True,True,True,True
doi__10.3390_molecules28186558,10.3390/molecules28186558,accepted_with_cautions,True,True,True,,267,181,3,True,True,True,True
doi__10.3390_molecules29051181,10.3390/molecules29051181,accepted_with_cautions,True,True,True,,102,66,3,True,True,True,True
doi__10.3390_molecules29071534,10.3390/molecules29071534,accepted_with_cautions,True,True,True,,79,55,3,True,True,True,True
doi__10.3390_nano12203691,,accepted_with_cautions,True,True,True,,50,97,3,True,True,True,True
doi__10.3390_ph11010003,,accepted_with_cautions,True,True,True,,99,61,4,True,True,True,True
doi__10.3390_ph11010020,,accepted_with_cautions,True,True,True,,172,210,4,True,True,True,True
doi__10.3390_ph12020082,,accepted_with_cautions,True,True,True,,445,115,3,True,True,True,True
doi__10.3390_ph14040304,,accepted_with_cautions,True,True,True,,15,9,3,True,True,True,True
doi__10.3390_ph14100956,,accepted_with_cautions,True,True,True,,17,14,2,True,True,True,True
doi__10.3390_ph14121245,10.3390/ph14121245,accepted_with_cautions,True,True,True,,110,51,4,True,True,True,True
doi__10.3390_ph16101356,,accepted_with_cautions,True,True,True,,36,16,4,True,True,True,True
doi__10.3390_ph17020171,,accepted_with_cautions,True,True,True,,41,15,3,True,True,True,True
doi__10.3390_ph2020049,10.3390/ph2020049,accepted_with_cautions,True,True,True,,46,15,3,True,True,True,True
doi__10.3390_ph3123594,10.3390/ph3123594,accepted_with_cautions,True,True,True,,3,13,3,True,True,True,True
doi__10.3390_ph7010058,,accepted_with_cautions,True,True,True,,32,35,3,True,True,True,True
doi__10.3390_ph7040366,,accepted_with_cautions,True,True,True,,175,175,3,True,True,True,True
doi__10.3390_ph7040482,,accepted_with_cautions,True,True,True,,80,36,5,True,True,True,True
doi__10.3390_ph7050502,,accepted_with_cautions,True,True,True,,38,27,4,True,True,True,True
doi__10.3390_ph8030483,,accepted_with_cautions,True,True,True,,122,126,3,True,True,True,True
doi__10.3390_pharmaceutics11100506,,accepted_with_cautions,True,True,True,,122,270,2,True,True,True,True
doi__10.3390_pharmaceutics12111071,10.3390/pharmaceutics12111071,accepted_with_cautions,True,True,True,,11,6,3,True,True,True,True
doi__10.3390_pharmaceutics13040578,10.3390/pharmaceutics13040578,accepted_with_cautions,True,True,True,,80,32,3,True,True,True,True
doi__10.3390_pharmaceutics14020454,10.3390/pharmaceutics14020454,accepted_with_cautions,True,True,True,,229,74,4,True,True,True,True
doi__10.3390_pharmaceutics14030604,,accepted_with_cautions,True,True,True,,338,285,4,True,True,True,True
doi__10.3390_pharmaceutics14040693,,needs_targeted_rework,False,True,False,needs_targeted_rework,215,340,3,True,True,True,True
doi__10.3390_pharmaceutics14102081,,accepted_with_cautions,True,True,True,,78,62,3,True,True,True,True
doi__10.3390_pharmaceutics14112540,,accepted_with_cautions,True,True,True,,100,180,4,True,True,True,True
doi__10.3390_pharmaceutics14122579,,accepted_with_cautions,True,True,True,,27,11,4,True,True,True,True
doi__10.3390_pharmaceutics15010291,,accepted_with_cautions,True,True,True,,133,230,4,True,True,True,True
doi__10.3390_pharmaceutics15020436,,accepted_with_cautions,True,True,True,,161,112,4,True,True,True,True
doi__10.3390_pharmaceutics15051433,,accepted_with_cautions,True,True,True,,47,42,4,True,True,True,True
doi__10.3390_pharmaceutics15061777,,accepted_with_cautions,True,True,True,,56,42,2,True,True,True,True
doi__10.3390_pharmaceutics15082047,,accepted_with_cautions,True,True,True,,406,195,3,True,True,True,True
doi__10.3390_pharmaceutics16010129,,accepted_with_cautions,True,True,True,,55,36,3,True,True,True,True
doi__10.3390_pharmaceutics16020190,,accepted_with_cautions,True,True,True,,12,5,3,True,True,True,True
doi__10.3390_pharmaceutics16050597,10.3390/pharmaceutics16050597,accepted_with_cautions,True,True,True,,215,119,4,True,True,True,True
doi__10.3390_pharmaceutics16070850,10.3390/pharmaceutics16070850,accepted_with_cautions,True,True,True,,7,3,3,True,True,True,True
doi__10.3390_pharmaceutics16081098,,accepted_with_cautions,True,True,True,,414,599,5,True,True,True,True
doi__10.3390_pharmaceutics16111453,,accepted_with_cautions,True,True,True,,175,86,3,True,True,True,True
doi__10.3390_plants9010047,,accepted_with_cautions,True,True,True,,15,7,2,True,True,True,True
doi__10.3390_toxics12060387,10.3390/toxics12060387,accepted_with_cautions,True,True,True,,36,25,4,True,True,True,True
doi__10.3390_toxins10010021,,accepted_with_cautions,True,True,True,,10,6,2,True,True,True,True
doi__10.3390_toxins10040161,10.3390/toxins10040161,accepted_with_cautions,True,True,True,,135,24,1,True,True,True,True
doi__10.3390_toxins10060219,,accepted_with_cautions,True,True,True,,7,7,4,True,True,True,True
doi__10.3390_toxins10060227,10.3390/toxins10060227,accepted_with_cautions,True,True,True,,47,21,3,True,True,True,True
doi__10.3390_toxins10100413,,accepted_with_cautions,True,True,True,,101,51,4,True,True,True,True
doi__10.3390_toxins10120522,,accepted_with_cautions,True,True,True,,29,13,4,True,True,True,True
doi__10.3390_toxins11030155,,accepted_with_cautions,True,True,True,,66,32,3,True,True,True,True
doi__10.3390_toxins11090517,,accepted_with_cautions,True,True,True,,16,6,3,True,True,True,True
doi__10.3390_toxins11100562,,accepted_with_cautions,True,True,True,,38,46,3,True,True,True,True
doi__10.3390_toxins11100584,,accepted_with_cautions,True,True,True,,20,11,3,True,True,True,True
doi__10.3390_toxins12080484,,accepted_with_cautions,True,True,True,,368,483,4,True,True,True,True
doi__10.3390_toxins12120771,,accepted_with_cautions,True,True,True,,49,35,4,True,True,True,True
doi__10.3390_toxins13120867,,accepted_with_cautions,True,True,True,,36,26,1,True,True,True,True
doi__10.3390_toxins14010001,,accepted_with_cautions,True,True,True,,361,184,2,True,True,True,True
doi__10.3390_toxins14010058,,accepted_with_cautions,True,True,True,,78,44,3,True,True,True,True
doi__10.3390_toxins15010042,,accepted_with_cautions,True,True,True,,63,36,3,True,True,True,True
doi__10.3390_toxins16030156,10.3390/toxins16030156,accepted_with_cautions,True,True,True,,198,111,3,True,True,True,True
doi__10.3390_toxins16070308,,accepted_with_cautions,True,True,True,,156,72,2,True,True,True,True
doi__10.3390_toxins16110466,,accepted_with_cautions,True,True,True,,17,16,3,True,True,True,True
doi__10.3390_toxins7020219,,accepted_with_cautions,True,True,True,,152,42,3,True,True,True,True
doi__10.3390_toxins7124878,,accepted_with_cautions,True,True,True,,36,21,3,True,True,True,True
doi__10.3390_toxins8050119,10.3390/toxins8050119,accepted_with_cautions,True,True,True,,26,12,3,True,True,True,True
doi__10.3390_toxins8050124,10.3390/toxins8050124,accepted_with_cautions,True,True,True,,17,10,3,True,True,True,True
doi__10.3390_toxins8050144,,accepted_with_cautions,True,True,True,,64,28,3,True,True,True,True
doi__10.3390_toxins8090255,,accepted_with_cautions,True,True,True,,70,20,3,True,True,True,True
doi__10.3390_toxins9010022,,accepted_with_cautions,True,True,True,,401,288,3,True,True,True,True
doi__10.3390_v11010031,,publication_grade_with_cautions,True,True,True,,43,55,1,True,True,True,True
doi__10.3390_v11010056,,accepted_with_cautions,True,True,True,,59,7,1,True,True,True,True
doi__10.3390_v11010077,,accepted_with_cautions,True,True,True,,18,11,4,True,True,True,True
doi__10.3390_v11070609,,needs_targeted_rework,False,True,False,needs_targeted_rework,336,0,2,True,True,True,True
doi__10.3390_v11111011,,accepted_with_cautions,True,True,True,,17,5,3,True,True,True,True
doi__10.3390_v12111267,,accepted_with_cautions,True,True,True,,9,11,4,True,True,True,True
doi__10.3390_v13071246,,needs_targeted_rework,False,True,False,needs_targeted_rework,102,0,2,True,True,True,True
doi__10.3390_v13122382,,accepted_with_cautions,True,True,True,,12,8,4,True,True,True,True
doi__10.3390_v14030549,10.3390/v14030549,accepted_with_cautions,True,True,True,,9,18,3,True,True,True,True
doi__10.3390_v14102103,,accepted_with_cautions,True,True,True,,68,28,5,True,True,True,True
doi__10.3762_bjoc.14.144,,accepted_with_cautions,True,True,True,,83,18,2,True,True,True,True
doi__10.3762_bjoc.8.130,10.3762/bjoc.8.130,accepted_with_cautions,True,True,True,,61,20,3,True,True,True,True
doi__10.3762_bjoc.8.200,,accepted_with_cautions,True,True,True,,185,88,2,True,True,True,True
doi__10.3762_bjoc.8.204,10.3762/bjoc.8.204,accepted_with_cautions,True,True,True,,6,9,4,True,True,True,True
doi__10.3892_etm.2017.5631,,accepted_with_cautions,True,True,True,,110,44,3,True,True,True,True
doi__10.3892_mmr.2017.7418,,accepted_with_cautions,True,True,True,,16,20,3,True,True,True,True
doi__10.3892_ol.2012.1042,,accepted_with_cautions,True,True,True,,36,17,3,True,True,True,True
doi__10.4014_jmb.2003.03009,,accepted_with_cautions,True,True,True,,48,40,2,True,True,True,True
doi__10.4103_0973-1296.141781,,accepted_with_cautions,True,True,True,,26,10,2,True,True,True,True
doi__10.4103_1735-5362.359429,,accepted_with_cautions,True,True,True,,83,48,3,True,True,True,True
doi__10.4142_jvs.2020.21.e80,10.4142/jvs.2020.21.e80,accepted_with_cautions,True,True,True,,13,10,3,True,True,True,True
doi__10.5423_ppj.oa.02.2014.0011,,accepted_with_cautions,True,True,True,,19,14,4,True,True,True,True
doi__10.5483_bmbrep.2014.47.11.262,,accepted_with_cautions,True,True,True,,423,259,4,True,True,True,True
doi__10.5713_ajas.18.0571,10.5713/ajas.18.0571,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,2,17,3,True,True,True,True
doi__10.7150_ijbs.23419,,accepted_with_cautions,True,True,True,,169,69,4,True,True,True,True
doi__10.7150_ijbs.76148,10.7150/ijbs.76148,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,9,22,3,True,True,True,True
doi__10.7150_ijbs.9859,10.7150/ijbs.9859,accepted_with_cautions,True,True,True,,97,40,3,True,True,True,True
doi__10.7150_ijms.5037,10.7150/ijms.5037,accepted_with_cautions,True,True,True,,24,13,3,True,True,True,True
doi__10.7150_thno.21425,10.7150/thno.21425,accepted_with_cautions,True,True,True,,98,38,3,True,True,True,True
doi__10.7150_thno.39157,,accepted_with_cautions,True,True,True,,10,267,4,True,True,True,True
doi__10.7150_thno.40971,10.7150/thno.40971,accepted_with_cautions,True,True,True,,3,8,4,True,True,True,True
doi__10.7150_thno.75444,,accepted_with_cautions,True,True,True,,87,23,3,True,True,True,True
doi__10.7150_thno.87916,,accepted_with_cautions,True,True,True,,199,119,3,True,True,True,True
doi__10.7554_elife.37689,,accepted_with_cautions,True,True,True,,12,103,3,True,True,True,True
doi__10.7554_elife.64411,10.7554/elife.64411,accepted_with_cautions,True,True,True,,19,10,4,True,True,True,True
doi__10.7717_peerj.10176,,needs_targeted_rework,False,True,False,needs_targeted_rework,120,22,3,True,True,True,True
doi__10.7717_peerj.16143,,accepted_with_cautions,True,True,True,,55,86,4,True,True,True,True
doi__10.7717_peerj.5369,,accepted_with_cautions,True,True,True,,66,30,3,True,True,True,True
doi__10.7717_peerj.5635,,accepted_with_cautions,True,True,True,,190,102,3,True,True,True,True
pmid__23401744,,accepted_with_cautions,True,True,True,,28,12,3,True,True,True,True
pmid__24781647,,accepted_with_cautions,True,True,True,,12,7,3,True,True,True,True
pmid__24930129,10.1038/nmeth.2998,accepted_with_cautions,True,True,True,,24,8,2,True,True,True,True
pmid__30192822,10.1371/journal.pone.0203451,accepted_with_cautions,True,True,True,,114,82,3,True,True,True,True
pmid__34681184,,accepted_with_cautions,True,True,True,,11,71,4,True,True,True,True
pmid__36151303,10.1038/s41598-022-20236-1,accepted_with_cautions,True,True,True,,255,316,4,True,True,True,True
